9,168,"{'Left': 404, 'Top': 512, 'Right': 839, 'Bottom': 514, 'title': 'The XtraLayoutControl', 'auto_id': 'mainContainerTitleContainer', 'control_type': 'Pane', 'found_index': 0}"
10,169,"{'Left': 404, 'Top': 512, 'Right': 839, 'Bottom': 514, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
8,170,"{'Left': 402, 'Top': 202, 'Right': 841, 'Bottom': 675, 'title': 'lcgInputContainer', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
5,171,"{'Left': 13, 'Top': 776, 'Right': 1837, 'Bottom': 993, 'title': 'MainView', 'auto_id': 'gcMachineData', 'control_type': 'Table', 'found_index': 0}"
6,172,"{'Left': 14, 'Top': 835, 'Right': 1836, 'Bottom': 992, 'title': 'Data Panel', 'auto_id': None, 'control_type': 'Custom', 'found_index': 0}"
6,173,"{'Left': 14, 'Top': 777, 'Right': 1836, 'Bottom': 810, 'title': 'Group Panel', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
7,174,"{'Left': 1812, 'Top': 783, 'Right': 1832, 'Bottom': 803, 'title': 'Search', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
5,175,"{'Left': 855, 'Top': 202, 'Right': 1907, 'Bottom': 724, 'title': None, 'auto_id': 'sCICRightInputs', 'control_type': 'Pane', 'found_index': 0}"
6,176,"{'Left': 855, 'Top': 202, 'Right': 1907, 'Bottom': 724, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMainControl', 'control_type': 'Pane', 'found_index': 0}"
7,177,"{'Left': 865, 'Top': 212, 'Right': 1897, 'Bottom': 714, 'title': 'xscInputgroups', 'auto_id': 'xscInputgroups', 'control_type': 'Pane', 'found_index': 0}"
8,178,"{'Left': 865, 'Top': 212, 'Right': 1221, 'Bottom': 777, 'title': 'The XtraLayoutControl', 'auto_id': 'lcInputContainer', 'control_type': 'Pane', 'found_index': 0}"
9,179,"{'Left': 867, 'Top': 214, 'Right': 902, 'Bottom': 249, 'title': None, 'auto_id': 'sbAddColumn', 'control_type': 'Button', 'found_index': 0}"
9,180,"{'Left': 867, 'Top': 253, 'Right': 1221, 'Bottom': 408, 'title': None, 'auto_id': 'TitleContainer', 'control_type': 'Pane', 'found_index': 0}"
10,181,"{'Left': 867, 'Top': 253, 'Right': 1221, 'Bottom': 408, 'title': 'The XtraLayoutControl', 'auto_id': 'mainContainerTitleContainer', 'control_type': 'Pane', 'found_index': 0}"
11,182,"{'Left': 1197, 'Top': 258, 'Right': 1221, 'Bottom': 282, 'title': None, 'auto_id': 'sbHideUnhide', 'control_type': 'Button', 'found_index': 0}"
11,183,"{'Left': 872, 'Top': 258, 'Right': 932, 'Bottom': 276, 'title': 'Demand', 'auto_id': 'titleLabelTitleContainer', 'control_type': 'Text', 'found_index': 0}"
11,184,"{'Left': 869, 'Top': 290, 'Right': 1219, 'Bottom': 316, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,185,"{'Left': 869, 'Top': 290, 'Right': 1219, 'Bottom': 316, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,186,"{'Left': 1051, 'Top': 292, 'Right': 1117, 'Bottom': 314, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,187,"{'Left': 1100, 'Top': 293, 'Right': 1116, 'Bottom': 313, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,189,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Pa(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,190,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'kPa(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,191,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'bar(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,192,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mbar(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,193,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'PSI(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,194,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mmAq(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,195,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'm asl', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,196,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'ft asl', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,197,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Pa(g)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,198,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'kPa(g)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,199,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'bar(g)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,200,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mbar(g)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,201,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'PSI(g)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,202,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mmAq(g)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,203,"{'Left': 871, 'Top': 292, 'Right': 1047, 'Bottom': 314, 'title': 'Required Pressure:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,204,"{'Left': 1121, 'Top': 292, 'Right': 1217, 'Bottom': 314, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,205,"{'Left': 1127, 'Top': 295, 'Right': 1211, 'Bottom': 311, 'title': None, 'auto_id': '68818', 'control_type': 'Edit', 'found_index': 0}"
13,206,"{'Left': 869, 'Top': 290, 'Right': 1219, 'Bottom': 316, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,207,"{'Left': 1119, 'Top': 290, 'Right': 1219, 'Bottom': 316, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,208,"{'Left': 869, 'Top': 290, 'Right': 1119, 'Bottom': 316, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,209,"{'Left': 869, 'Top': 320, 'Right': 1219, 'Bottom': 346, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,210,"{'Left': 869, 'Top': 320, 'Right': 1219, 'Bottom': 346, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,211,"{'Left': 1051, 'Top': 322, 'Right': 1117, 'Bottom': 344, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,212,"{'Left': 1100, 'Top': 323, 'Right': 1116, 'Bottom': 343, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,214,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Nm³/s', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,215,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Nm³/min', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,216,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Nm³/h', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,217,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'scfm', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,218,"{'Left': 871, 'Top': 322, 'Right': 1047, 'Bottom': 344, 'title': 'Requested Flow:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,219,"{'Left': 1121, 'Top': 322, 'Right': 1217, 'Bottom': 344, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,220,"{'Left': 1127, 'Top': 325, 'Right': 1211, 'Bottom': 341, 'title': None, 'auto_id': '68840', 'control_type': 'Edit', 'found_index': 0}"
13,221,"{'Left': 869, 'Top': 320, 'Right': 1219, 'Bottom': 346, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,222,"{'Left': 1119, 'Top': 320, 'Right': 1219, 'Bottom': 346, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,223,"{'Left': 869, 'Top': 320, 'Right': 1119, 'Bottom': 346, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,224,"{'Left': 869, 'Top': 350, 'Right': 1219, 'Bottom': 376, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,225,"{'Left': 869, 'Top': 350, 'Right': 1219, 'Bottom': 376, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,226,"{'Left': 1051, 'Top': 352, 'Right': 1117, 'Bottom': 374, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,227,"{'Left': 1100, 'Top': 353, 'Right': 1116, 'Bottom': 373, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,229,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 's', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,230,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'min', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,231,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'h', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,232,"{'Left': 871, 'Top': 352, 'Right': 1047, 'Bottom': 374, 'title': 'Running Hours:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,233,"{'Left': 1121, 'Top': 352, 'Right': 1217, 'Bottom': 374, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,234,"{'Left': 1127, 'Top': 355, 'Right': 1211, 'Bottom': 371, 'title': None, 'auto_id': '68862', 'control_type': 'Edit', 'found_index': 0}"
13,235,"{'Left': 869, 'Top': 350, 'Right': 1219, 'Bottom': 376, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,236,"{'Left': 1119, 'Top': 350, 'Right': 1219, 'Bottom': 376, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,237,"{'Left': 869, 'Top': 350, 'Right': 1119, 'Bottom': 376, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,238,"{'Left': 869, 'Top': 380, 'Right': 1219, 'Bottom': 406, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,239,"{'Left': 869, 'Top': 380, 'Right': 1219, 'Bottom': 406, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,240,"{'Left': 1051, 'Top': 382, 'Right': 1117, 'Bottom': 404, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,241,"{'Left': 1100, 'Top': 383, 'Right': 1116, 'Bottom': 403, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,243,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'cycle(s)/s', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,244,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'cycle(s)/min', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,245,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'cycle(s)/h', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,246,"{'Left': 871, 'Top': 382, 'Right': 1047, 'Bottom': 404, 'title': 'Cycle Rate:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,247,"{'Left': 1121, 'Top': 382, 'Right': 1217, 'Bottom': 404, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,248,"{'Left': 1127, 'Top': 385, 'Right': 1211, 'Bottom': 401, 'title': None, 'auto_id': '68884', 'control_type': 'Edit', 'found_index': 0}"
13,249,"{'Left': 869, 'Top': 380, 'Right': 1219, 'Bottom': 406, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,250,"{'Left': 1119, 'Top': 380, 'Right': 1219, 'Bottom': 406, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,251,"{'Left': 869, 'Top': 380, 'Right': 1119, 'Bottom': 406, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,252,"{'Left': 867, 'Top': 253, 'Right': 1221, 'Bottom': 408, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
12,253,"{'Left': 867, 'Top': 288, 'Right': 1221, 'Bottom': 408, 'title': 'lcgContents', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
12,254,"{'Left': 867, 'Top': 286, 'Right': 1221, 'Bottom': 287, 'title': 'simpleSeparator1', 'auto_id': None, 'control_type': 'Separator', 'found_index': 0}"
12,255,"{'Left': 867, 'Top': 253, 'Right': 1221, 'Bottom': 286, 'title': 'lcgTitleBar', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
13,256,"{'Left': 937, 'Top': 253, 'Right': 1197, 'Bottom': 286, 'title': 'esiTitleAndButton', 'auto_id': None, 'control_type': 'Custom', 'found_index': 0}"
12,257,"{'Left': 867, 'Top': 287, 'Right': 1221, 'Bottom': 288, 'title': 'lcgLine', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
9,258,"{'Left': 867, 'Top': 412, 'Right': 1221, 'Bottom': 537, 'title': None, 'auto_id': 'TitleContainer', 'control_type': 'Pane', 'found_index': 0}"
10,259,"{'Left': 867, 'Top': 412, 'Right': 1221, 'Bottom': 537, 'title': 'The XtraLayoutControl', 'auto_id': 'mainContainerTitleContainer', 'control_type': 'Pane', 'found_index': 0}"
11,260,"{'Left': 1197, 'Top': 417, 'Right': 1221, 'Bottom': 441, 'title': None, 'auto_id': 'sbHideUnhide', 'control_type': 'Button', 'found_index': 0}"
11,261,"{'Left': 872, 'Top': 417, 'Right': 991, 'Bottom': 435, 'title': 'Inlet Conditions', 'auto_id': 'titleLabelTitleContainer', 'control_type': 'Text', 'found_index': 0}"
11,262,"{'Left': 869, 'Top': 449, 'Right': 1219, 'Bottom': 475, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,263,"{'Left': 869, 'Top': 449, 'Right': 1219, 'Bottom': 475, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,264,"{'Left': 1051, 'Top': 451, 'Right': 1117, 'Bottom': 473, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,265,"{'Left': 1100, 'Top': 452, 'Right': 1116, 'Bottom': 472, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,267,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Pa(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,268,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'kPa(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,269,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'bar(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,270,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mbar(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,271,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'PSI(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,272,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mmAq(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,273,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'm asl', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,274,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'ft asl', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,275,"{'Left': 871, 'Top': 451, 'Right': 1047, 'Bottom': 473, 'title': 'Pressure:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,276,"{'Left': 1121, 'Top': 451, 'Right': 1217, 'Bottom': 473, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,277,"{'Left': 1127, 'Top': 454, 'Right': 1211, 'Bottom': 470, 'title': None, 'auto_id': '68924', 'control_type': 'Edit', 'found_index': 0}"
13,278,"{'Left': 869, 'Top': 449, 'Right': 1219, 'Bottom': 475, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,279,"{'Left': 1119, 'Top': 449, 'Right': 1219, 'Bottom': 475, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,280,"{'Left': 869, 'Top': 449, 'Right': 1119, 'Bottom': 475, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,281,"{'Left': 869, 'Top': 479, 'Right': 1219, 'Bottom': 505, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,282,"{'Left': 869, 'Top': 479, 'Right': 1219, 'Bottom': 505, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,283,"{'Left': 1051, 'Top': 481, 'Right': 1117, 'Bottom': 503, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,284,"{'Left': 1100, 'Top': 482, 'Right': 1116, 'Bottom': 502, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,286,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'K', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,287,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': '°C', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,288,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': '°F', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,289,"{'Left': 871, 'Top': 481, 'Right': 1047, 'Bottom': 503, 'title': 'Temperature:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,290,"{'Left': 1121, 'Top': 481, 'Right': 1217, 'Bottom': 503, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,291,"{'Left': 1127, 'Top': 484, 'Right': 1211, 'Bottom': 500, 'title': None, 'auto_id': '68946', 'control_type': 'Edit', 'found_index': 0}"
13,292,"{'Left': 869, 'Top': 479, 'Right': 1219, 'Bottom': 505, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,293,"{'Left': 1119, 'Top': 479, 'Right': 1219, 'Bottom': 505, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,294,"{'Left': 869, 'Top': 479, 'Right': 1119, 'Bottom': 505, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,295,"{'Left': 869, 'Top': 509, 'Right': 1219, 'Bottom': 535, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,296,"{'Left': 869, 'Top': 509, 'Right': 1219, 'Bottom': 535, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,297,"{'Left': 1051, 'Top': 511, 'Right': 1117, 'Bottom': 533, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,298,"{'Left': 1100, 'Top': 512, 'Right': 1116, 'Bottom': 532, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,300,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': '%', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,301,"{'Left': 871, 'Top': 511, 'Right': 1047, 'Bottom': 533, 'title': 'Relative Humidity:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,302,"{'Left': 1121, 'Top': 511, 'Right': 1217, 'Bottom': 533, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,303,"{'Left': 1127, 'Top': 514, 'Right': 1211, 'Bottom': 530, 'title': None, 'auto_id': '68968', 'control_type': 'Edit', 'found_index': 0}"
13,304,"{'Left': 869, 'Top': 509, 'Right': 1219, 'Bottom': 535, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,305,"{'Left': 1119, 'Top': 509, 'Right': 1219, 'Bottom': 535, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,306,"{'Left': 869, 'Top': 509, 'Right': 1119, 'Bottom': 535, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,307,"{'Left': 867, 'Top': 412, 'Right': 1221, 'Bottom': 537, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
12,308,"{'Left': 867, 'Top': 447, 'Right': 1221, 'Bottom': 537, 'title': 'lcgContents', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
12,309,"{'Left': 867, 'Top': 445, 'Right': 1221, 'Bottom': 446, 'title': 'simpleSeparator1', 'auto_id': None, 'control_type': 'Separator', 'found_index': 0}"
12,310,"{'Left': 867, 'Top': 412, 'Right': 1221, 'Bottom': 445, 'title': 'lcgTitleBar', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
13,311,"{'Left': 996, 'Top': 412, 'Right': 1197, 'Bottom': 445, 'title': 'esiTitleAndButton', 'auto_id': None, 'control_type': 'Custom', 'found_index': 0}"
12,312,"{'Left': 867, 'Top': 446, 'Right': 1221, 'Bottom': 447, 'title': 'lcgLine', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
9,313,"{'Left': 867, 'Top': 541, 'Right': 1221, 'Bottom': 666, 'title': None, 'auto_id': 'TitleContainer', 'control_type': 'Pane', 'found_index': 0}"
10,314,"{'Left': 867, 'Top': 541, 'Right': 1221, 'Bottom': 666, 'title': 'The XtraLayoutControl', 'auto_id': 'mainContainerTitleContainer', 'control_type': 'Pane', 'found_index': 0}"
11,315,"{'Left': 1197, 'Top': 546, 'Right': 1221, 'Bottom': 570, 'title': None, 'auto_id': 'sbHideUnhide', 'control_type': 'Button', 'found_index': 0}"
11,316,"{'Left': 872, 'Top': 546, 'Right': 1016, 'Bottom': 564, 'title': 'Ambient Conditions', 'auto_id': 'titleLabelTitleContainer', 'control_type': 'Text', 'found_index': 0}"
11,317,"{'Left': 869, 'Top': 578, 'Right': 1219, 'Bottom': 604, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
12,318,"{'Left': 869, 'Top': 578, 'Right': 1219, 'Bottom': 604, 'title': 'The XtraLayoutControl', 'auto_id': 'lcMain', 'control_type': 'Pane', 'found_index': 0}"
13,319,"{'Left': 1051, 'Top': 580, 'Right': 1117, 'Bottom': 602, 'title': None, 'auto_id': 'cbeSelectableValues', 'control_type': 'ComboBox', 'found_index': 0}"
14,320,"{'Left': 1100, 'Top': 581, 'Right': 1116, 'Bottom': 601, 'title': 'Open', 'auto_id': None, 'control_type': 'Button', 'found_index': 0}"
15,322,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'Pa(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,323,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'kPa(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,324,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'bar(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,325,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mbar(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,326,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'PSI(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,327,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'mmAq(a)', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,328,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'm asl', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
15,329,"{'Left': 0, 'Top': 0, 'Right': 0, 'Bottom': 0, 'title': 'ft asl', 'auto_id': None, 'control_type': 'ListItem', 'found_index': 0}"
13,330,"{'Left': 871, 'Top': 580, 'Right': 1047, 'Bottom': 602, 'title': 'Pressure:', 'auto_id': 'lblTitle', 'control_type': 'Text', 'found_index': 0}"
13,331,"{'Left': 1121, 'Top': 580, 'Right': 1217, 'Bottom': 602, 'title': None, 'auto_id': 'Input_0', 'control_type': 'Edit', 'found_index': 0}"
14,332,"{'Left': 1127, 'Top': 583, 'Right': 1211, 'Bottom': 599, 'title': None, 'auto_id': '69008', 'control_type': 'Edit', 'found_index': 0}"
13,333,"{'Left': 869, 'Top': 578, 'Right': 1219, 'Bottom': 604, 'title': 'Root', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,334,"{'Left': 1119, 'Top': 578, 'Right': 1219, 'Bottom': 604, 'title': 'lcgInputs', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
14,335,"{'Left': 869, 'Top': 578, 'Right': 1119, 'Bottom': 604, 'title': 'lcgTitleAndUnit', 'auto_id': None, 'control_type': 'Pane', 'found_index': 0}"
11,336,"{'Left': 869, 'Top': 608, 'Right': 1219, 'Bottom': 634, 'title': None, 'auto_id': 'SimpleInputMultiColumnControl', 'control_type': 'Pane', 'found_index': 0}"
